user_id,age,location_country
60050,40.0,usa-newyork
60067,44.0,usa-maryland
60277,,usa-massachusetts
60319,11.0,usa-newjersey
60633,45.0,usa-texas
60797,24.0,unitedkingdom
60809,33.0,france
61028,50.0,usa-southcarolina
61668,41.0,usa-maine
61750,,usa-georgia
61798,34.0,usa-maryland
61982,20.0,singapore
62410,27.0,usa-maine
62464,26.0,usa-california
62670,26.0,portugal
62862,47.0,usa-connecticut
62891,27.0,usa-newjersey
62954,34.0,usa-florida
63074,44.0,others
63293,37.0,usa-virginia
63506,34.0,canada
63665,24.0,switzerland
63714,29.0,unitedkingdom
63765,46.0,unitedkingdom
63812,23.0,spain
63953,26.0,australia
63970,34.0,usa-missouri
64373,21.0,france
64436,36.0,usa-california
64448,23.0,netherlands
64629,57.0,usa-oregon
64775,45.0,usa-newjersey
64819,49.0,usa-illinois
64946,34.0,usa-illinois
65145,54.0,usa-newjersey
65258,42.0,usa-michigan
65323,31.0,unitedkingdom
65370,35.0,usa-tennessee
65467,45.0,usa-tennessee
65996,39.0,germany
66088,46.0,usa-missouri
66096,53.0,usa-missouri
66428,16.0,others
66443,29.0,canada
66485,15.0,germany
67089,63.0,usa-illinois
67193,17.0,usa-arizona
67244,19.0,usa-michigan
67371,34.0,newzealand
67415,29.0,usa-minnesota
67515,45.0,usa-california
67598,22.0,germany
67628,23.0,portugal
67636,,canada
67704,,malaysia
67840,50.0,usa-texas
67994,57.0,australia
68014,18.0,unitedkingdom
68081,34.0,usa-pennsylvania
68426,25.0,canada
68555,11.0,usa-michigan
69042,55.0,canada
69089,28.0,australia
69102,22.0,usa-colorado
69405,36.0,netherlands
69493,42.0,others
69499,31.0,australia
69721,32.0,usa-minnesota
69971,43.0,usa-northcarolina
70052,30.0,canada
70153,34.0,canada
70222,56.0,canada
70238,26.0,germany
70314,23.0,canada
70415,57.0,usa-florida
70450,25.0,canada
70550,37.0,australia
70571,56.0,usa-california
70649,31.0,others
70731,38.0,australia
71162,40.0,canada
71234,30.0,usa-maryland
71464,23.0,usa-georgia
71470,62.0,canada
71662,22.0,usa-missouri
71711,22.0,usa-wisconsin
71853,23.0,usa-massachusetts
71974,30.0,spain
72030,38.0,usa-texas
72112,34.0,canada
72124,22.0,spain
72214,40.0,canada
72282,50.0,canada
72347,32.0,switzerland
72424,58.0,australia
72687,70.0,australia
72992,44.0,france
73196,35.0,usa-arkansas
73224,42.0,usa-utah
73260,32.0,usa-minnesota
73394,33.0,usa-california
73490,34.0,usa-arizona
73681,27.0,portugal
73691,20.0,usa-massachusetts
73782,32.0,usa-florida
73923,29.0,usa-california
73940,56.0,usa-iowa
74121,42.0,unitedkingdom
74189,21.0,usa-georgia
74903,25.0,usa-california
74910,22.0,canada
75081,29.0,usa-illinois
75286,34.0,usa-arkansas
75339,34.0,germany
75405,49.0,usa-minnesota
75436,34.0,others
75491,26.0,usa-virginia
75599,25.0,germany
75842,42.0,usa-illinois
76151,49.0,others
76168,12.0,usa-massachusetts
76223,25.0,portugal
76301,19.0,others
76350,20.0,unitedkingdom
76413,29.0,usa-missouri
76901,16.0,canada
76968,21.0,germany
77332,58.0,usa-northcarolina
77480,51.0,usa-washington
77809,29.0,usa-newjersey
78553,40.0,usa-california
78637,16.0,usa-florida
78755,53.0,germany
78777,34.0,usa-washington
78797,53.0,newzealand
78844,68.0,usa-oregon
78941,39.0,austria
79366,34.0,usa-minnesota
79738,52.0,usa-wisconsin
79821,39.0,unitedkingdom
79942,26.0,australia
80075,34.0,germany
80266,42.0,germany
80555,20.0,unitedkingdom
80820,34.0,usa-california
80945,46.0,germany
81045,34.0,usa-oregon
81064,44.0,usa-california
81138,34.0,canada
81153,27.0,unitedkingdom
81227,20.0,unitedkingdom
81368,28.0,usa-arizona
81399,24.0,usa-arkansas
81492,28.0,usa-texas
81609,57.0,usa-kentucky
81639,32.0,usa-texas
81759,29.0,usa-minnesota
81771,37.0,usa-california
81848,35.0,usa-illinois
81854,22.0,usa-florida
81855,42.0,unitedkingdom
81862,29.0,unitedkingdom
81950,23.0,austria
82192,8.0,australia
82317,29.0,brazil
82398,69.0,usa-kansas
82426,28.0,portugal
82511,16.0,italy
82831,21.0,usa-tennessee
82877,27.0,usa-california
83156,59.0,usa-virginia
83407,15.0,usa-michigan
83469,28.0,usa-virginia
83561,41.0,usa-newjersey
83579,34.0,australia
83880,39.0,germany
84476,16.0,usa-michigan
84682,43.0,usa-oregon
84880,34.0,usa-missouri
85043,10.0,usa-virginia
85419,57.0,usa-indiana
85433,33.0,germany
85667,25.0,australia
85701,37.0,usa-georgia
85769,23.0,portugal
85944,23.0,newzealand
85993,40.0,usa-oregon
86033,26.0,australia
86123,34.0,canada
86462,29.0,canada
86548,24.0,others
86809,26.0,others
87002,38.0,usa-virginia
87051,31.0,usa-colorado
87143,53.0,usa-ohio
87555,31.0,usa-kentucky
87595,42.0,spain
87649,57.0,australia
87707,23.0,france
87712,19.0,canada
87729,24.0,portugal
87794,33.0,usa-newhampshire
88142,19.0,others
88203,23.0,newzealand
88229,44.0,others
88283,24.0,germany
88412,36.0,canada
88693,30.0,others
88729,31.0,usa-michigan
88733,5.0,usa-texas
89207,26.0,unitedkingdom
89361,25.0,germany
89507,30.0,usa-newjersey
89558,28.0,spain
89867,28.0,canada
90137,40.0,usa-virginia
90286,26.0,australia
90609,20.0,usa-virginia
90694,36.0,germany
91026,40.0,ireland
91049,21.0,usa-missouri
91074,34.0,australia
91254,30.0,spain
91342,29.0,others
91424,51.0,usa-nebraska
91449,34.0,unitedkingdom
91553,34.0,usa-california
91634,6.0,usa-pennsylvania
91692,53.0,usa-washington
92405,26.0,germany
92652,32.0,canada
92693,18.0,usa-pennsylvania
92722,57.0,usa-oklahoma
92727,33.0,usa-georgia
92853,10.0,unitedkingdom
93047,52.0,usa-newhampshire
93085,34.0,usa-iowa
93257,12.0,usa-california
93274,17.0,belgium
93562,60.0,usa-wisconsin
93578,61.0,canada
93732,56.0,usa-california
93795,34.0,usa-california
94023,56.0,unitedkingdom
94099,22.0,usa-newjersey
94101,21.0,others
94209,25.0,canada
94494,24.0,usa-washington
94782,26.0,germany
94853,27.0,newzealand
94865,21.0,germany
94883,50.0,usa-florida
94923,40.0,usa-newjersey
95025,21.0,usa-idaho
95250,34.0,usa-kentucky
95261,9.0,australia
95301,19.0,australia
95359,33.0,usa-westvirginia
95786,32.0,usa-virginia
95903,27.0,usa-ohio
95923,17.0,usa-newjersey
96440,29.0,usa-newyork
96493,13.0,newzealand
96521,23.0,canada
96659,37.0,australia
96679,27.0,australia
97050,24.0,malaysia
97807,37.0,sweden
97945,34.0,usa-nebraska
98026,40.0,canada
98210,25.0,others
98297,24.0,others
98628,17.0,others
98655,70.0,usa-florida
98787,26.0,australia
98893,26.0,spain
98975,49.0,australia
99026,38.0,usa-california
99032,25.0,usa-newyork
99281,17.0,usa-washington
99347,30.0,usa-michigan
99623,34.0,australia
99630,24.0,usa-massachusetts
99652,37.0,usa-arizona
99955,14.0,usa-newyork
100108,71.0,germany
100217,31.0,unitedkingdom
100264,37.0,usa-ohio
100434,20.0,germany
100452,34.0,canada
100682,16.0,others
100881,34.0,unitedkingdom
100995,27.0,germany
101171,34.0,canada
101172,22.0,canada
101315,33.0,usa-newjersey
101538,16.0,austria
101550,29.0,others
101666,49.0,austria
101861,61.0,usa-colorado
101900,73.0,usa-oregon
102019,32.0,usa-washington
102032,30.0,usa-alaska
102164,44.0,germany
102196,28.0,germany
102275,52.0,usa-michigan
102321,45.0,unitedkingdom
102322,54.0,germany
103554,34.0,canada
103740,31.0,usa-florida
103811,25.0,usa-minnesota
103871,45.0,usa-missouri
104058,6.0,usa-ohio
104113,24.0,usa-missouri
104211,39.0,usa-tennessee
104243,60.0,usa-pennsylvania
104268,28.0,usa-georgia
104486,23.0,usa-tennessee
105295,34.0,germany
105695,39.0,usa-kansas
105745,34.0,spain
105795,24.0,spain
105968,41.0,usa-alaska
106656,46.0,usa-oklahoma
106742,19.0,austria
106816,57.0,usa-missouri
107042,34.0,germany
107270,38.0,germany
107301,31.0,unitedkingdom
107376,35.0,australia
107431,34.0,usa-texas
107645,24.0,spain
107718,28.0,usa-california
107923,29.0,unitedkingdom
108687,28.0,spain
108700,49.0,usa-florida
108752,31.0,usa-louisiana
108805,58.0,unitedkingdom
109049,34.0,usa-minnesota
109103,34.0,usa-montana
109107,19.0,usa-california
109235,20.0,others
109344,46.0,germany
109427,37.0,singapore
109461,30.0,usa-oklahoma
109591,20.0,germany
109823,17.0,australia
109864,34.0,usa-colorado
109901,59.0,australia
110029,27.0,unitedkingdom
110076,52.0,canada
110309,32.0,usa-california
110579,25.0,usa-texas
110609,32.0,others
110746,59.0,unitedkingdom
110853,34.0,usa-newyork
110935,52.0,usa-newyork
111035,17.0,usa-california
111162,18.0,others
111269,30.0,usa-newyork
111433,23.0,others
111578,12.0,usa-california
111747,56.0,usa-florida
111947,30.0,usa-newmexico
112083,25.0,usa-arizona
112432,36.0,unitedkingdom
112765,35.0,usa-newjersey
113030,25.0,canada
113121,27.0,usa-utah
113292,38.0,usa-california
113904,31.0,usa-maryland
114143,31.0,australia
114178,30.0,others
114216,34.0,canada
114288,34.0,unitedkingdom
114414,27.0,usa-texas
114434,39.0,usa-nevada
114444,34.0,usa-virginia
114446,26.0,unitedkingdom
114893,32.0,unitedkingdom
114983,21.0,australia
114988,37.0,usa-texas
115148,24.0,canada
115679,16.0,usa-
115692,33.0,usa-virginia
115714,41.0,usa-massachusetts
115904,27.0,unitedkingdom
115995,34.0,usa-michigan
116341,22.0,belgium
117111,30.0,canada
117581,41.0,usa-illinois
117683,28.0,unitedkingdom
118275,24.0,others
118372,25.0,usa-michigan
118434,23.0,australia
118533,37.0,usa-oklahoma
118654,34.0,usa-kentucky
118683,50.0,usa-newhampshire
118817,32.0,sweden
119556,54.0,usa-northcarolina
120081,15.0,australia
120485,20.0,australia
120515,42.0,brazil
120563,49.0,unitedkingdom
120579,18.0,portugal
121010,34.0,unitedkingdom
121070,27.0,france
121606,23.0,malaysia
121667,34.0,spain
121845,34.0,usa-illinois
121941,57.0,usa-washington
122037,27.0,germany
122086,18.0,canada
122321,23.0,usa-northcarolina
122429,48.0,usa-hawaii
122506,27.0,usa-iowa
122660,13.0,germany
122716,30.0,canada
122793,46.0,canada
122881,6.0,unitedkingdom
123501,27.0,spain
123724,52.0,usa-iowa
123791,34.0,germany
123822,28.0,australia
124010,43.0,germany
124078,25.0,usa-michigan
124079,24.0,canada
124310,53.0,usa-southcarolina
124322,34.0,canada
124546,37.0,canada
124597,38.0,canada
124717,24.0,netherlands
124827,59.0,canada
125053,24.0,germany
125153,45.0,usa-kentucky
125203,18.0,canada
125798,25.0,unitedkingdom
125808,32.0,switzerland
125889,21.0,australia
126053,16.0,usa-kentucky
126236,24.0,brazil
126296,41.0,unitedkingdom
126388,26.0,usa-northcarolina
126693,33.0,canada
126726,34.0,usa-georgia
126736,38.0,usa-missouri
126827,30.0,unitedkingdom
126851,74.0,usa-texas
127024,57.0,canada
127359,33.0,usa-oregon
127619,42.0,usa-tennessee
127621,41.0,usa-northcarolina
127766,34.0,italy
128040,35.0,usa-ohio
128096,23.0,brazil
128139,23.0,usa-michigan
128241,27.0,usa-connecticut
128332,6.0,usa-texas
128447,30.0,others
128790,31.0,unitedkingdom
129393,27.0,others
129465,33.0,usa-northcarolina
129503,40.0,portugal
129538,36.0,newzealand
129617,29.0,germany
129851,35.0,usa-pennsylvania
129929,34.0,unitedkingdom
129988,31.0,usa-oregon
130157,47.0,usa-washington
130438,38.0,canada
130474,33.0,usa-tennessee
130591,27.0,others
130594,18.0,others
130611,35.0,australia
130915,34.0,usa-newyork
131099,39.0,unitedkingdom
131389,14.0,newzealand
131476,29.0,australia
131594,47.0,usa-california
131602,34.0,usa-michigan
131675,36.0,netherlands
131819,21.0,germany
131855,31.0,unitedkingdom
132242,33.0,usa-massachusetts
132375,58.0,usa-colorado
132492,9.0,germany
132633,24.0,belgium
132663,44.0,usa-california
132836,57.0,usa-florida
133348,26.0,germany
133414,34.0,canada
133435,40.0,usa-northcarolina
133645,24.0,spain
133654,40.0,netherlands
133747,28.0,usa-maryland
133811,34.0,usa-california
134031,27.0,germany
134784,27.0,usa-illinois
134837,28.0,malaysia
135383,43.0,usa-arizona
135624,25.0,others
135778,45.0,usa-massachusetts
135847,20.0,usa-kentucky
135865,41.0,usa-vermont
135880,56.0,usa-newyork
135911,34.0,unitedkingdom
136010,16.0,canada
136071,44.0,usa-illinois
136139,5.0,usa-california
136234,27.0,usa-wisconsin
136237,34.0,canada
136304,29.0,usa-virginia
136363,31.0,austria
136382,5.0,canada
136430,16.0,usa-kentucky
136747,31.0,usa-michigan
136925,36.0,usa-northcarolina
137190,31.0,france
137283,36.0,canada
137336,26.0,usa-washington
137397,32.0,france
138073,31.0,unitedkingdom
138302,34.0,usa-montana
138529,34.0,italy
138546,28.0,australia
138844,40.0,canada
138883,16.0,usa-northcarolina
139126,27.0,usa-hawaii
139286,48.0,canada
139359,36.0,usa-florida
139406,34.0,usa-westvirginia
139566,34.0,newzealand
139607,47.0,usa-michigan
140000,6.0,unitedkingdom
140036,35.0,usa-michigan
140080,35.0,germany
140087,32.0,portugal
140192,24.0,germany
140264,16.0,unitedkingdom
140293,24.0,usa-maryland
140423,36.0,unitedkingdom
140437,24.0,portugal
140565,18.0,portugal
140605,29.0,netherlands
141049,37.0,australia
141210,34.0,germany
141493,44.0,usa-california
141565,26.0,usa-oregon
141608,25.0,others
141710,34.0,usa-nebraska
141819,34.0,australia
141832,32.0,usa-minnesota
141842,15.0,usa-michigan
141901,43.0,newzealand
141902,51.0,usa-virginia
141958,41.0,others
142024,61.0,canada
142026,32.0,usa-wisconsin
142062,41.0,usa-california
142076,27.0,usa-newhampshire
142121,33.0,usa-hawaii
142256,52.0,canada
142366,38.0,usa-louisiana
142479,34.0,usa-maine
142524,36.0,usa-michigan
142555,32.0,unitedkingdom
142600,59.0,usa-hawaii
142649,27.0,france
142715,35.0,usa-alaska
143055,19.0,germany
143163,26.0,usa-california
143427,24.0,usa-georgia
143909,26.0,germany
144124,29.0,germany
144133,38.0,usa-northcarolina
144365,37.0,usa-oklahoma
144997,31.0,usa-newhampshire
145161,38.0,unitedkingdom
145165,38.0,australia
145190,22.0,italy
145198,28.0,usa-texas
145449,16.0,usa-virginia
145635,28.0,usa-northcarolina
145761,15.0,singapore
145898,22.0,unitedkingdom
145956,34.0,canada
146108,65.0,usa-texas
146175,27.0,usa-florida
146310,34.0,usa-missouri
146466,14.0,usa-indiana
146804,34.0,usa-california
147045,28.0,usa-minnesota
147156,42.0,unitedkingdom
147462,36.0,australia
147752,27.0,usa-illinois
147803,64.0,unitedkingdom
147847,10.0,usa-illinois
148051,22.0,canada
148191,42.0,usa-oregon
148378,20.0,usa-wisconsin
148800,52.0,usa-texas
148804,34.0,usa-california
149172,37.0,usa-colorado
149934,44.0,usa-illinois
150124,30.0,usa-nebraska
150364,36.0,others
150657,26.0,usa-newyork
150695,33.0,usa-pennsylvania
150915,34.0,canada
151068,28.0,australia
151086,39.0,usa-georgia
151483,34.0,usa-california
152016,29.0,usa-massachusetts
152099,14.0,usa-arizona
152186,33.0,canada
152738,34.0,usa-ohio
152933,19.0,spain
153361,44.0,usa-arkansas
153621,29.0,spain
153653,50.0,others
153797,31.0,usa-oklahoma
153869,22.0,germany
154125,44.0,germany
154197,27.0,usa-alaska
154346,24.0,usa-california
154423,52.0,australia
154472,32.0,brazil
155047,41.0,france
155147,60.0,usa-washington
155343,26.0,malaysia
155939,37.0,usa-tennessee
156020,38.0,portugal
156089,38.0,portugal
156163,54.0,usa-california
156264,38.0,others
156534,26.0,unitedkingdom
156706,19.0,usa-nebraska
156837,39.0,unitedkingdom
156876,37.0,others
156972,26.0,france
157127,26.0,usa-kentucky
157602,34.0,usa-pennsylvania
157783,33.0,australia
158033,24.0,usa-california
158663,41.0,usa-ohio
158851,39.0,usa-california
159033,46.0,usa-maryland
159510,22.0,usa-connecticut
159720,31.0,canada
160241,18.0,others
160431,38.0,others
160629,57.0,usa-michigan
160681,28.0,usa-michigan
161039,30.0,canada
161068,18.0,others
161694,21.0,italy
161726,32.0,unitedkingdom
161849,26.0,canada
161872,27.0,usa-mississippi
162019,19.0,usa-illinois
162052,51.0,usa-virginia
162085,21.0,canada
162155,57.0,usa-washington
162279,28.0,sweden
162311,22.0,usa-florida
162528,21.0,others
162639,7.0,usa-washington
162760,34.0,unitedkingdom
162962,25.0,usa-virginia
163433,34.0,canada
163534,37.0,unitedkingdom
163609,21.0,usa-florida
163776,29.0,usa-virginia
163824,17.0,france
164105,28.0,usa-newhampshire
164315,31.0,spain
164675,55.0,usa-oregon
164775,34.0,usa-wisconsin
164896,43.0,usa-oregon
164926,25.0,usa-michigan
164955,49.0,usa-newyork
164965,35.0,australia
165078,24.0,australia
165201,21.0,unitedkingdom
165366,34.0,canada
165371,17.0,malaysia
165549,27.0,germany
165558,18.0,france
165637,29.0,malaysia
165654,27.0,usa-iowa
165751,33.0,canada
165838,60.0,usa-massachusetts
166546,53.0,france
166922,26.0,unitedkingdom
167438,19.0,france
167471,29.0,canada
167492,16.0,germany
167611,36.0,unitedkingdom
167782,20.0,usa-florida
168036,9.0,usa-oregon
168047,28.0,usa-connecticut
168064,16.0,canada
168800,19.0,others
168816,35.0,usa-california
169014,23.0,usa-missouri
169492,55.0,usa-maine
169563,29.0,canada
169699,40.0,usa-minnesota
169773,20.0,usa-california
170118,32.0,others
170184,51.0,unitedkingdom
170236,35.0,unitedkingdom
170257,59.0,usa-washington
170513,5.0,usa-pennsylvania
170595,34.0,usa-northcarolina
170634,8.0,usa-illinois
170721,33.0,canada
170861,44.0,usa-massachusetts
170947,35.0,usa-iowa
170997,66.0,usa-california
171007,38.0,usa-newmexico
171104,34.0,canada
171118,47.0,canada
171157,32.0,usa-missouri
171435,34.0,usa-maryland
171506,30.0,usa-washington
171638,50.0,usa-montana
171968,23.0,usa-texas
171986,47.0,unitedkingdom
172115,23.0,usa-california
172293,34.0,unitedkingdom
172374,20.0,usa-california
172406,29.0,usa-northcarolina
172512,25.0,usa-kentucky
172664,32.0,germany
172888,57.0,france
173001,53.0,newzealand
173190,34.0,usa-colorado
173315,77.0,usa-southcarolina
173433,33.0,usa-iowa
173632,36.0,austria
173652,11.0,usa-florida
174017,34.0,unitedkingdom
174092,34.0,unitedkingdom
174145,47.0,usa-washington
174216,36.0,usa-ohio
174568,23.0,usa-oregon
174657,31.0,usa-california
175234,41.0,usa-washington
175254,34.0,usa-california
175315,31.0,canada
175510,32.0,germany
175886,52.0,australia
176023,28.0,usa-newyork
176062,37.0,australia
176509,13.0,germany
176902,25.0,usa-missouri
177088,34.0,canada
177128,41.0,newzealand
177367,34.0,usa-louisiana
177435,42.0,usa-washington
177534,24.0,spain
177688,25.0,germany
177923,29.0,spain
178072,54.0,newzealand
178199,34.0,usa-texas
178329,25.0,usa-colorado
178895,30.0,australia
178978,32.0,usa-newmexico
179454,23.0,usa-california
179730,10.0,usa-rhodeisland
179733,26.0,usa-texas
179739,42.0,canada
179772,37.0,canada
179791,22.0,australia
179826,22.0,unitedkingdom
180149,37.0,usa-tennessee
180151,16.0,usa-florida
180378,38.0,canada
180440,28.0,unitedkingdom
180441,19.0,usa-ohio
180447,29.0,australia
180795,22.0,unitedkingdom
180925,26.0,canada
180957,13.0,australia
181156,59.0,australia
181176,43.0,usa-missouri
181212,32.0,usa-georgia
181248,,malaysia
181293,68.0,australia
181316,36.0,usa-california
181683,68.0,usa-pennsylvania
181704,19.0,usa-florida
181714,28.0,usa-colorado
181995,25.0,belgium
182053,30.0,canada
182063,26.0,germany
182085,18.0,germany
182334,31.0,usa-massachusetts
182442,10.0,usa-newyork
182551,33.0,usa-colorado
182700,23.0,unitedkingdom
182720,25.0,unitedkingdom
182847,40.0,usa-washington
183346,34.0,germany
183347,35.0,usa-maryland
183568,20.0,usa-florida
183572,29.0,usa-massachusetts
183722,41.0,usa-alabama
183923,34.0,ireland
183963,27.0,canada
184089,34.0,canada
184154,42.0,usa-florida
184424,44.0,usa-ohio
184465,33.0,usa-kentucky
184661,34.0,netherlands
184924,28.0,unitedkingdom
185123,31.0,ireland
185176,37.0,usa-ohio
185233,31.0,usa-nevada
185288,34.0,canada
185448,31.0,usa-virginia
186039,24.0,others
186527,37.0,usa-vermont
186899,24.0,usa-oklahoma
187256,13.0,usa-california
187309,57.0,unitedkingdom
187333,33.0,spain
187517,28.0,usa-newyork
187704,56.0,usa-pennsylvania
187745,14.0,australia
187747,22.0,usa-massachusetts
187981,23.0,australia
188119,38.0,usa-colorado
188268,21.0,others
188331,55.0,usa-florida
188411,33.0,germany
188478,25.0,switzerland
188877,37.0,unitedkingdom
188912,33.0,newzealand
189190,28.0,usa-northcarolina
189334,49.0,canada
189516,37.0,usa-colorado
189666,18.0,netherlands
190175,34.0,australia
190265,30.0,ireland
190708,43.0,usa-california
190885,38.0,usa-pennsylvania
190925,51.0,usa-florida
191214,24.0,usa-arizona
191841,33.0,usa-oregon
192199,57.0,usa-louisiana
192844,34.0,usa-pennsylvania
192895,23.0,others
192979,19.0,others
193458,40.0,canada
193642,44.0,australia
193736,65.0,usa-pennsylvania
193738,34.0,usa-newmexico
193873,28.0,others
194206,47.0,usa-florida
194296,53.0,usa-california
194636,34.0,usa-
194669,46.0,usa-georgia
194732,44.0,usa-northcarolina
194799,30.0,usa-northcarolina
195079,43.0,usa-nebraska
195116,27.0,unitedkingdom
195124,34.0,switzerland
195374,51.0,usa-florida
195714,37.0,spain
195770,31.0,canada
196006,29.0,germany
196047,55.0,usa-michigan
